window,months,god_moic,god_irr,god_mdd,hist_moic,hist_irr,hist_mdd,noinfo_moic,noinfo_irr,noinfo_mdd,dgt_moic,dgt_irr,dgt_mdd,dca_moic,dca_irr,dca_mdd
全期間 18/01-26/05,101,557.097989718998,1.716508503272122,-0.26342264366940626,2.0899723171921103,0.16958272679960973,-0.4868259174806181,1.6108326937184414,0.11029284631631597,-0.4855245768155342,4.668021320354331,0.3528434533061733,-0.753618129339613,4.718503861278017,0.3553243108523221,-0.7538288801609292
19/01-20/12 回升牛,24,6.1763852456994695,3.2117611187529196,-0.24783280105264283,1.6805554159574392,0.5907223059755302,-0.4731585119973932,1.3916073937659195,0.3534474766486211,-0.47692882040789364,3.879122077115222,2.0391741019809926,-0.5842842467024486,3.9380707471891347,2.0724343277071178,-0.5844686649165715
21/01-22/12 頂部進場,24,2.1216834963937314,0.9244266283401856,-0.2043777623162608,0.6943299505155043,-0.3108156370510974,-0.35201900271218045,0.7418813126656251,-0.25996381903232535,-0.4321903209053122,0.5024072952659094,-0.5270339466511895,-0.5728547991245991,0.5033599183500649,-0.5259151065070794,-0.5732533245640786
22/01-22/12 純熊市,12,1.192655069721784,0.37377448175973793,-0.20437776231626092,0.7682987582931925,-0.39717563622278895,-0.34205874965048744,0.8120750442708211,-0.32718187863728143,-0.3850851130994267,0.6235847486023719,-0.6088658380246086,-0.44105198744475904,0.6228733767146232,-0.6098247467520227,-0.4423628858980967
23/01-24/12 復甦牛,24,3.5247321299538146,1.8346173215172694,-0.11881448097986691,1.588328223011012,0.5168130592221443,-0.15106375719864962,1.4510070795105925,0.40364730558224626,-0.1617854137967033,2.4983265593832926,1.188030760229934,-0.2668433662071863,2.5263569547961247,1.2069868059121904,-0.267294274182279
24/06-26/05 近兩年,24,2.0673015761054776,0.8848738360861903,-0.10634154436254206,1.0313723527730918,0.0299554451145867,-0.19193653037649716,1.027665642957037,0.026432866233330188,-0.17855232368243323,0.8909371543855092,-0.10675738075603669,-0.39241290363796644,0.892733240988346,-0.10496465781863207,-0.39251333483418194
