month,low,high,range_ratio,vol_ann,n_grids,fills,grid_profit,fees,avg_exposure,start_value,end_value,grid_ret,btc_ret
2018-01,9035.0,17176.24,1.9010780298837855,1.3555747877664448,5,18,2117.5773614882555,44.80034052147944,0.39106481632673956,10000.0,10777.540180957956,0.07775401809579563,-0.25011938916493204
2018-02,6000.01,11786.01,1.9643317261137898,1.342250257268376,5,13,1843.084002142286,32.038990191053465,0.3145861404219881,10777.540180957956,12622.467431391424,0.17118259078199816,0.004050519683814535
2018-03,6600.1,11710.0,1.7742155421887547,0.8935984014219417,6,12,689.9300042675004,36.49850280249624,0.4503513486184441,12622.467431391424,11236.003138057982,-0.10984098797398179,-0.3294449545016096
2018-04,6430.0,9759.82,1.5178569206842922,0.8671107440542821,5,11,2410.8041887676577,29.45555563560642,0.5037773222961609,11236.003138057982,13709.178890455303,0.22011170004218972,0.33574255995377067
2018-05,7032.95,10020.0,1.4247222004990794,0.5682453972850746,6,13,588.3439520428847,40.51295163543583,0.4806746571337192,13709.178890455303,13074.644671225487,-0.046285355549018026,-0.19046053378700645
2018-06,5750.0,7786.69,1.3542069565217392,0.7310689650872709,4,7,500.7242281018407,32.76149972264359,0.3973964159471711,13074.644671225487,13133.114521921749,0.004472003038441308,-0.14628437370157166
2018-07,6070.0,8491.77,1.3989736408566722,0.628851130211227,5,11,2302.924930325213,33.76603855999026,0.5730620763023918,13133.114521921749,15361.671928166132,0.16968993931519316,0.20964375348141484
2018-08,5880.0,7750.0,1.3180272108843538,0.5437547497979741,5,12,839.7949619170017,43.759314777222436,0.5243549011389558,15361.671928166132,16086.052332445604,0.047155049767160895,-0.093651875015351
2018-09,6111.0,7410.0,1.212567501227295,0.4831666789277465,4,10,790.4987371211491,48.74881833331227,0.5831524763302263,16086.052332445604,16552.09392858643,0.0289717816720525,-0.054860715910663105
2018-10,6205.0,7680.0,1.2377115229653506,0.34145015998345496,6,17,1263.7282490094917,60.91434481751453,0.6818695049249894,16552.09392858643,16744.858835335603,0.011645952927820113,-0.03842711991271497
2018-11,3652.66,6615.15,1.8110500292937202,0.9134393998829504,7,12,619.8304348035258,41.24547210141169,0.30277915056533883,16744.858835335603,14912.406135142619,-0.10943375027599966,-0.3655220487572062
2018-12,3156.26,4312.99,1.3664875517226083,0.8501305043357961,4,10,1178.4858474662124,45.67058818368942,0.4926174393630847,14912.406135142619,15822.473934423208,0.061027562623574116,-0.08372862986140495
2019-01,3349.92,4069.8,1.2148946840521564,0.5078057382912118,4,10,763.1210030932825,55.41742353763456,0.5735931334235043,15822.473934423208,15833.510607424143,0.0006975314382995368,-0.07217330455010906
2019-02,3373.1,4198.0,1.2445524888085144,0.5491952554164373,4,10,2069.2937596134743,49.47302782254795,0.5956801981233151,15833.510607424143,17780.28384578826,0.12295272265465251,0.110535511487726
2019-03,3670.69,4140.0,1.12785334637357,0.23920249765541296,5,14,932.6462050898867,50.74329186778069,0.42404865372169637,17780.28384578826,18712.930050878145,0.052453954795036006,0.07594920115566306
2019-04,4067.0,5600.0,1.3769363166953528,0.6669668831269318,5,15,4323.139327732903,64.27960743437855,0.29147310329581383,18712.930050878145,23076.82240309365,0.2332019806813055,0.29698667134680856
2019-05,5316.2,9074.26,1.7069071893457735,0.8298208334823793,6,17,9419.381810074861,78.80399086572284,0.4826794751710018,23076.82240309365,32606.157302274456,0.412939647093844,0.607496514428949
2019-06,7444.58,13970.0,1.876532994473832,1.0238367556542136,6,14,9916.64237598599,95.9275358193282,0.6667888184626161,32606.157302274456,41531.48765612116,0.27373143885385454,0.26874342489772074
2019-07,9060.0,13147.08,1.451112582781457,1.0137807939683952,4,15,6003.192522259378,191.5434578533494,0.5103266686056012,41531.48765612116,46085.15344629828,0.10964369559504528,-0.07126984273223935
2019-08,9320.0,12330.7,1.3230364806866954,0.6569328445006712,4,12,5757.502472840622,186.83627402732156,0.5228577031743644,46085.15344629828,48486.14772129199,0.05209908387939999,-0.048912110771953565
2019-09,7710.0,10905.87,1.4145097276264593,0.6101554181928954,6,15,3059.3022589717875,160.92940326279898,0.30129264636758596,48486.14772129199,47714.93942272369,-0.015905744935674426,-0.13551311225458185
2019-10,7300.0,10370.0,1.4205479452054794,0.763669064252044,5,16,7437.672555437168,178.88474370771496,0.6028889523841326,47714.93942272369,54732.90335588656,0.14708106136294585,0.10263969592169819
2019-11,6515.0,9513.68,1.4602732156561782,0.5242160152833474,7,14,2090.3483353758975,140.0045428817557,0.31165063154852646,54732.90335588656,53926.0610839383,-0.014741448424578918,-0.17492555405071297
2019-12,6435.0,7750.0,1.2043512043512044,0.48766393065248204,4,11,3066.2702141215177,164.53240176441898,0.3086951337022458,53926.0610839383,56596.63628640391,0.04952290504416301,-0.045805191343428975
2020-01,6871.04,9578.0,1.3939665611028316,0.5735491989203066,6,16,10649.171770816953,161.65973275226443,0.44620958830403423,56596.63628640391,67245.80805722089,0.18815909335896697,0.2998718597294878
2020-02,8445.0,10500.0,1.2433392539964476,0.5237850713625825,4,10,3960.041817182904,234.73096927443365,0.40141591900762796,67245.80805722089,66499.39832620716,-0.011099721344393632,-0.08855065009500918
2020-03,3782.13,9188.0,2.429318928751788,2.100311705959343,4,8,12266.859256150005,177.85489044968,0.2915776467374287,66499.39832620716,78011.06231782734,0.1731092954428053,-0.24791960214040776
2020-04,6150.11,9460.0,1.5381838698820023,0.7214849154804335,6,17,21156.66821187263,255.02942768407584,0.6458094339177258,78011.06231782734,98869.2902142138,0.2673752577731514,0.3443249835468345
2020-05,8117.0,10067.0,1.2402365405938154,0.7005712224122036,3,11,15394.56162968342,411.29472964172055,0.41601355146265584,98869.2902142138,114473.30284986582,0.15782466529135375,0.09608700696055683
2020-06,8833.0,10380.0,1.1751386844786595,0.4255587432188959,4,15,8752.632058211362,520.109516184559,0.5674901483465759,114473.30284986582,119190.41162525624,0.0412070645116005,-0.03278060427993712
2020-07,8893.03,11444.0,1.2868504885286567,0.43100119248619784,6,12,15819.022638590483,254.33499046794566,0.725304994311633,119190.41162525624,135009.43426384672,0.13272059742797682,0.2404640799817903
2020-08,10518.5,12468.0,1.1853401150354137,0.4394475225139531,4,16,12030.420337511088,619.4904655716595,0.41301580156902434,135009.43426384672,146641.72640971793,0.08615910591209808,0.02770509533799248
2020-09,9825.0,12050.85,1.2265496183206108,0.5757453632766121,3,4,3338.477807970834,295.6939190421964,0.6915017730219909,146641.72640971793,148903.14043984603,0.015421354381833341,-0.0749319070072475
2020-10,10374.0,14100.0,1.3591671486408328,0.3493781771433012,9,27,24264.278244744735,487.94003622607545,0.5970865530205149,148903.14043984603,173332.64903530304,0.16406308505847833,0.2797183524658542
2020-11,13195.05,19863.16,1.5053493544927834,0.7148528665932415,6,16,43491.14442200483,505.9864180688346,0.5003496237681141,173332.64903530304,216823.79345730788,0.25091143915504865,0.428168370676528
2020-12,17572.33,29300.0,1.6673941361219597,0.6238791481971243,8,20,51314.15688270633,593.6963070912457,0.6291492080077383,216823.79345730788,268137.95034001424,0.23666294212682892,0.4685124343326801
2021-01,28130.0,41950.0,1.491290437255599,1.0710170030977337,4,22,111455.45396503534,1709.8892124714164,0.4099925128809102,268137.95034001424,368293.98540989426,0.3735242808519885,0.14415030201949075
2021-02,32296.16,58352.8,1.8068030378843802,1.018548033438569,6,17,153298.9009299875,1371.2547129853192,0.4328612870049813,368293.98540989426,511144.6489582637,0.3878712908911157,0.3639047809852063
2021-03,44950.53,61844.0,1.3758235998552186,0.6404075374245821,5,19,133114.92054396332,2179.912090789025,0.3778845419394876,511144.6489582637,645320.5211213614,0.26250078610145744,0.301466894993609
2021-04,46930.0,64854.0,1.3819305348391222,0.683194347325534,5,14,50104.51724431352,2115.0134406433667,0.40156174496470454,645320.5211213614,694225.7935695219,0.07578446810149275,-0.017793660343489726
2021-05,30000.0,59500.0,1.9833333333333334,1.151586667093253,6,17,82374.72085557999,2566.3960765762445,0.3391303097541969,694225.7935695219,713833.644935821,0.028244198858531133,-0.3543226063633882
2021-06,28805.0,41330.0,1.4348203436903315,1.0070609746649637,4,14,101463.08951311576,2947.579059533833,0.35136251793511564,713833.644935821,804558.2129567078,0.12709483317929582,-0.059291100885761505
2021-07,29278.0,42448.0,1.4498258077737551,0.5837192946685216,6,16,96789.54880240725,2243.4488212242436,0.6018001504061411,804558.2129567078,901347.7617591149,0.12030148626127479,0.18310258239406485
2021-08,37332.7,50500.0,1.3527015190436267,0.6132044638590955,5,13,111317.69175852087,2634.445230681584,0.3598247040526373,901347.7617591149,1010646.7011509589,0.12126167504818652,0.13600578266666408
2021-09,39600.0,52920.0,1.3363636363636364,0.7670456805292082,4,7,49099.834129014984,2544.4626307586127,0.5092443209766176,1010646.7011509589,1027211.4247778541,0.016390221833238794,-0.06956959836640031
