month,low,high,range_ratio,vol_ann,n_grids,fills,grid_profit,fees,avg_exposure,start_value,end_value,grid_ret,btc_ret
2021-05,30000.0,59500.0,1.9833333333333334,1.151586667093253,12,61,51767.47480456736,2464.511819908406,0.32595628120273645,422071.4622792078,423266.28217064036,0.0028308473758933417,-0.3543226063633882
2021-06,28805.0,41330.0,1.4348203436903315,1.0070609746649637,7,33,49550.64303538116,2216.415352938764,0.3815960889658742,423266.28217064036,461755.5961758954,0.090934042295715,-0.059291100885761505
2021-07,29278.0,42448.0,1.4498258077737551,0.5837192946685216,12,49,48137.348012885,1973.3404826669334,0.5768179059764451,461755.5961758954,510103.0784526315,0.10470361957090213,0.18310258239406485
2021-08,37332.7,50500.0,1.3527015190436267,0.6132044638590955,10,40,58341.33577587141,2199.2588316250853,0.34477096127177514,510103.0784526315,565800.9382097891,0.10918942094235917,0.13600578266666408
2021-09,39600.0,52920.0,1.3363636363636364,0.7670456805292082,7,37,61431.006321028195,3432.682801039981,0.4583168121040067,565800.9382097891,601942.8300046253,0.06387739813438653,-0.06956959836640031
2021-10,43283.03,67000.0,1.5479507788618312,0.6069782978618256,14,49,165889.2161495794,2399.3750251605225,0.3530833863440334,601942.8300046253,764248.7196642449,0.26963671891958985,0.3988997264035312
2021-11,53256.64,69000.0,1.2956130916257578,0.6491543263684294,8,38,63506.71725586156,4225.411114995855,0.47695650242226134,764248.7196642449,784168.1493708361,0.026064066833297872,-0.07095046460992294
2021-12,42000.3,59053.55,1.4060268617128926,0.6401263791777401,10,37,38340.837434738976,3434.102167109898,0.5021805397778429,784168.1493708361,766221.5270105612,-0.022886191405088407,-0.18847277357764347
2022-01,32917.17,47990.0,1.4579017576541362,0.5312847870994877,14,62,37903.19630471312,3829.212957054001,0.3935917420897058,766221.5270105612,762413.1898722274,-0.004970282097387924,-0.16768811775252057
2022-02,34322.28,45821.0,1.3350220323358473,0.8505431086056057,7,31,99669.61766400251,3584.613507714485,0.4025430159429615,762413.1898722274,859867.3033828093,0.12782322604743257,0.1220035926991776
2022-03,37155.0,48189.84,1.2969947517157852,0.6312476954347072,8,35,72099.60452994818,3940.6762521367314,0.5323029344808684,859867.3033828093,929134.7154773741,0.08055593208633427,0.05445644114921211
2022-04,37578.2,47444.11,1.262543442740738,0.4878880985851961,9,37,36636.58381619965,4697.789482659803,0.5443029377665952,929134.7154773741,875690.0960430453,-0.0575208508992906,-0.1731375390433164
2022-05,26700.0,40023.77,1.4990176029962545,0.8180059067205934,10,36,53476.97169743088,3689.011467094381,0.5353660319598564,875690.0960430453,884953.097491231,0.010577944743285661,-0.15491990603441863
2022-06,17622.0,31982.97,1.814945522642152,0.8996154142436538,13,31,30513.871681305158,2762.110872439832,0.4307319795309861,884953.097491231,786652.1606290538,-0.1110803918770975,-0.37290718388229316
2022-07,18781.0,24668.0,1.3134550875885203,0.6179046465589166,9,53,126783.22332821315,4846.6806770377925,0.5000251993998901,786652.1606290538,910933.1496973721,0.15798722140283172,0.16804105462734564
2022-08,19520.0,25211.32,1.291563524590164,0.5436917946377235,9,26,32111.24205926493,3397.2914853579023,0.4359711808954355,910933.1496973721,865244.9851070491,-0.05015534301886082,-0.13934966664320092
2022-09,18125.98,22799.0,1.2578078536994965,0.6600861604497507,7,39,90679.06871356073,5494.4573105096915,0.5785409583212624,865244.9851070491,918244.4161579737,0.06125367030514184,-0.031215895102062685
2022-10,18190.0,21085.0,1.1591533809785597,0.320334135841655,9,54,55950.62308683984,5771.1771246587505,0.4766964209204669,918244.4161579737,972986.3124482792,0.059615822679707664,0.05499415372084404
2022-11,15476.0,21480.65,1.3879975445851642,0.8400052735869425,8,24,44298.448984143644,3638.387856754987,0.5641375776249183,972986.3124482792,960861.4590013038,-0.012461484084463903,-0.16237090510152397
2022-12,16256.3,18387.95,1.1311276243671686,0.28188243533786705,8,29,32871.59535019935,4321.35960575474,0.6376260530536128,960861.4590013038,956185.0779271771,-0.00486686299082828,-0.036301238586865514
2023-01,16499.01,23960.54,1.452241073858371,0.44115013735448555,16,46,218879.9421613685,3088.7981095714244,0.5026646676575203,956185.0779271771,1174773.4332243884,0.22860465023263932,0.39798401259357385
2023-02,21351.07,25250.0,1.1826105202221715,0.5097741756022022,6,27,81539.6170856338,5939.325826996256,0.4681417720135718,1174773.4332243884,1237229.7018547673,0.05316452250622983,0.000710914922424255
2023-03,19549.09,29184.68,1.4928919965072542,0.6965604811081817,11,35,145428.9654736467,4197.787972363424,0.39967281415326555,1237229.7018547673,1383729.0560514405,0.11840917978048204,0.23005310357076048
2023-04,26942.82,31000.0,1.150584831134974,0.4036294128787623,7,45,104612.5090579353,9585.865116753315,0.5007669966737845,1383729.0560514405,1476324.7086703037,0.06691747362962142,0.026974891587529415
2023-05,25811.46,29820.0,1.155300785000151,0.31819150709119776,9,52,53979.671708809736,9537.037727395045,0.5540926428934111,1476324.7086703037,1494489.8776350426,0.012304318188306906,-0.06919700888031421
2023-06,24800.0,31431.94,1.267416935483871,0.4813382772922864,10,39,120995.23643293694,6100.680164073259,0.5371036100520742,1494489.8776350426,1614098.8307593293,0.08003329759152455,0.11986757984826357
2023-07,28861.9,31804.2,1.1019440854552194,0.25353689962241777,7,36,51953.498468504695,9690.462485615099,0.5799285042864933,1614098.8307593293,1615120.1658251123,0.000632758692540758,-0.04068457622885813
2023-08,25166.0,30244.0,1.2017801796074068,0.41213189841413483,9,32,42541.98529436218,7137.43861291211,0.4171194802656223,1615120.1658251123,1570698.647936754,-0.027503537401295963,-0.11259752068433981
2023-09,24901.0,27483.57,1.1037135054817075,0.2258310415925171,8,50,70688.50111107557,10284.38243543687,0.4459430905690342,1570698.647936754,1640360.2599550765,0.04435071750385022,0.03938934734782351
2023-10,26538.66,35280.0,1.3293813628871993,0.43122258150471543,13,47,271653.26771597966,6331.87190449088,0.6246322137513195,1640360.2599550765,1912213.8439564852,0.1657279749076912,0.28473546846609943
2023-11,34097.39,38450.0,1.1276522924481904,0.42465668453368144,5,29,190647.32570432295,11670.999725148857,0.43106178886396296,1912213.8439564852,2103996.147173153,0.10029333477675206,0.08903578486930352
2023-12,37615.86,44700.0,1.188328540142376,0.4464151885419165,7,36,279282.4207080551,11694.74689527539,0.2892792671831539,2103996.147173153,2371065.771869905,0.12693446471162817,0.12086771355188763
2024-01,38555.0,48969.48,1.2701200881857089,0.5389831437713913,9,45,225753.32184963784,13326.629565819332,0.5198908578610488,2371065.771869905,2518367.3804346905,0.06212464045171484,0.007010286262421506
2024-02,41884.28,64000.0,1.5280195815709379,0.46661663336641096,18,50,617647.7997716208,7893.721154695773,0.6350115118968946,2518367.3804346905,3132548.9122695103,0.24388083192564514,0.43567355565993426
2024-03,59005.0,73777.0,1.250351665113126,0.7564149551143717,6,37,555533.963533029,20405.917231451698,0.38511165899117483,3132548.9122695103,3688503.5203383765,0.1774767525229417,0.16602086764830726
2024-04,59191.6,72797.99,1.2298702856486394,0.5356009279401029,7,42,265008.8852644013,25328.734762876524,0.46325788368527876,3688503.5203383765,3711960.2782014664,0.006359424014034332,-0.14882154882154885
2024-05,56552.82,71979.0,1.2727747263531686,0.5213722894329373,9,34,371867.4738726145,15206.831075180979,0.41974149332240024,3711960.2782014664,4063167.3300578045,0.09461498117822154,0.11319882100494105
2024-06,58402.0,71997.02,1.2327834663196466,0.3338858286138051,12,34,98973.14594155672,14169.778624884711,0.408914700897713,4063167.3300578045,4004801.063942913,-0.014364721256523105,-0.07059519239040668
2024-07,53485.93,70079.99,1.3102509388917796,0.47288436442014464,11,47,257733.91705577937,18434.556963915347,0.41308354097494593,4004801.063942913,4226384.091753688,0.05532934701945358,0.029567158993315523
2024-08,49000.0,65659.78,1.3399955102040817,0.6952975858824334,8,37,316018.5940373257,21403.07355659057,0.2948090772310495,4226384.091753688,4486700.076248612,0.06159307314326701,-0.0874855964155481
2024-09,52550.0,66498.0,1.2654234062797336,0.41675407688971383,11,46,296274.9826964192,19869.57508541171,0.4235754385791686,4486700.076248612,4767867.144929148,0.06266678492038258,0.07382219283073899
2024-10,58946.0,73620.12,1.2489417432904693,0.3601565141706377,12,52,393354.83726858767,21843.80223970136,0.5262735671108143,4767867.144929148,5145151.131285734,0.07913055772911881,0.10997432399143503
2024-11,66835.0,99588.01,1.490057754170719,0.6030717102369406,13,39,1043759.3158063502,16882.46891436414,0.39164382280573007,5145151.131285734,6187418.943750623,0.20257282747774874,0.37153554152171786
2024-12,90500.0,108353.0,1.1972707182320441,0.44383744903929473,8,64,666182.0346789017,54523.65834028323,0.5109537931785879,6187418.943750623,6543707.825754557,0.05758279587060944,-0.029375054909868026
2025-01,89256.69,109588.0,1.2277847184339907,0.43342848027235986,9,57,778314.8470406198,44374.342672392384,0.4391109219561673,6543707.825754557,7270769.67652999,0.11110854428950523,0.0946135761306317
2025-02,78258.52,102783.71,1.31338683634702,0.391559964968017,13,49,214207.93625843897,32220.45685369616,0.25908233719193374,7270769.67652999,7036406.925824726,-0.03223355451098742,-0.17650783621446775
2025-03,76606.0,95000.0,1.2401117405947315,0.6746637999544473,6,28,662165.7374207452,37971.17076249076,0.46295037886237583,7036406.925824726,7460866.66495665,0.06032336441118691,-0.021338957521610857
2025-04,74508.0,95758.04,1.285204810221721,0.5442184072970878,9,35,657664.8735146422,30524.376864960264,0.421747007392914,7460866.66495665,8126174.226555271,0.08917295958705984,0.14078740157480318
2025-05,93377.0,111980.0,1.1992246484680382,0.35724979664533196,10,40,885348.7561987082,36580.135823833705,0.43297352812944767,8126174.226555271,8932440.901020374,0.09921848239855957,0.11064732616913742
2025-06,98200.0,110530.17,1.1255618126272913,0.32198047691376197,7,34,390954.4366314232,46332.9831226781,0.38162310496071417,8932440.901020374,9303792.683359334,0.041573382511440826,0.024424649408730348
2025-07,105100.19,123218.0,1.172386082270641,0.2614355191589666,12,58,785158.4892869515,48784.36281282273,0.4274933545437359,9303792.683359334,9993810.400444675,0.07416520773506696,0.08042791127774485
2025-08,107350.1,124474.0,1.1595145230418975,0.35774343057940966,8,29,296383.7547232297,44785.44237240741,0.5355847748831455,9993810.400444675,9784806.601879653,-0.02091332436682236,-0.06494001117963455
2025-09,107255.0,117900.0,1.0992494522399887,0.24754399916671274,7,45,671984.0243959657,67768.13738970419,0.434664736278287,9784806.601879653,10422907.06394009,0.06521339542243565,0.05360522053582217
2025-10,102000.0,126199.63,1.2372512745098039,0.42316997553081076,10,55,697497.7464631272,64948.65724467301,0.4403787109930787,10422907.06394009,10716902.86683812,0.028206699061451124,-0.03893880995299037
2025-11,80600.0,111250.01,1.3802730769230769,0.45167113459133984,14,47,308944.97720854543,42585.17128968681,0.4324834844445309,10716902.86683812,10413311.323616423,-0.028328291017838403,-0.17560769509454643
2025-12,83822.76,94588.99,1.1284404140355198,0.34265245350871837,7,58,678350.7963498014,92753.26502689962,0.48950936149511043,10413311.323616423,10887753.16931976,0.045561093004810704,-0.030010952854033435
2026-01,75719.9,97924.49,1.2932464253122364,0.43569605871856465,11,28,411618.44700295734,37197.570189332466,0.2931813566237365,10887753.16931976,10454693.68628711,-0.03977491740471795,-0.10162352431384514
2026-02,60000.0,79424.0,1.3237333333333334,0.8353208038372365,7,22,521511.1717282231,38961.41768184113,0.4689200899542952,10454693.68628711,10564846.403940234,0.010536197516490153,-0.14944977908614443
2026-03,65000.0,76000.0,1.1692307692307693,0.498642067127045,6,30,1016668.3247878801,60615.112918032384,0.5236273002023006,10564846.403940234,11281814.984871082,0.0678636066742484,0.019578261533035768
2026-04,65712.12,79485.66,1.209604255653295,0.3697161746308983,10,42,1026150.7589275278,50661.26484151943,0.4141861601151446,11281814.984871082,12277252.621082934,0.08823382031585636,0.11806604984528701
2026-05,72512.49,82850.0,1.142561784873199,0.24985259445816024,10,49,547862.0233691349,71230.09784266028,0.4329599871399025,12277252.621082934,12263659.19622063,-0.0011072041344950545,-0.03500078196037071
