window,otm,final_btc,n_puts,ex_puts,premium,avg_cost,undeployed,final,invested,moic,irr_ann,max_dd,btc_ratio,cost_ratio
主視窗 2023-07-01~,0.02,0.573702460451097,492,65,1022.9522127472586,62873.36759350001,0.003131915350461298,42267.181947149045,35000.0,1.2076337699185442,0.1300368898180122,-0.45472820442420636,0.9847766934102101,1.0465202322112912
主視窗 2023-07-01~,0.03,0.5452362519026261,692,50,670.6340057117875,63670.111465317,1023.5391183058689,41193.48738311819,35000.0,1.1769567823748055,0.11179071678500518,-0.45216410279734787,0.9359136317000571,1.0597819456149333
主視窗 2023-07-01~,0.05,0.4998448355530652,851,18,373.77139194782603,65101.08550802066,3050.2687008154385,39876.03205483783,35000.0,1.139315201566795,0.08897516731368138,-0.44133221489335206,0.8579979663797808,1.083600349889709
牛市視窗 2022-12~2024-11,0.02,0.6912022683524385,350,45,920.3445582675031,36104.54532510707,0.03178110423971632,66637.45315640344,24000.0,2.7765605481834768,1.3725778522399352,-0.26865726782927535,0.9934067797076606,1.046715543937405
牛市視窗 2022-12~2024-11,0.03,0.6706272852895003,461,36,652.769264321109,36833.57690545135,0.010339971801565265,64653.8389538891,24000.0,2.6939099564120457,1.3185730492792267,-0.2679127905953155,0.9638360901961627,1.067851073558296
牛市視窗 2022-12~2024-11,0.05,0.6146539410211281,569,13,342.13050730354047,34697.37293108823,3129.4557802229997,62387.00677964851,24000.0,2.599458615818688,1.2560278069071407,-0.26725045272819425,0.8833903187844871,1.005919871133436
熊市視窗 2021-12~2022-12,0.02,0.4928921111531782,132,26,450.7550261697721,27309.140041853796,0.02197638176694346,8153.640435922102,13000.0,0.6272031104555463,-0.5772710332713195,-0.4511930127399756,1.0500874996418943,0.9860320939260526
熊市視窗 2021-12~2022-12,0.03,0.49971428779124466,181,23,446.3626517221751,26935.213691529967,2.885057584560538,8269.358691942447,13000.0,0.6361045147648036,-0.5652388672610378,-0.4467428595450482,1.0646218820064686,0.9725309956996397
熊市視窗 2021-12~2022-12,0.05,0.43031045422937336,232,19,235.0333704142349,28432.5770343529,1023.8826724723026,8142.25033051629,13000.0,0.626326948501253,-0.5784496361970299,-0.4427255255919661,0.9167597101408321,1.026595250744984
